book_id,author_id,book_genre,reader_id,num_pages,book_rating,publisher_id,publish_year,book_price,text_lang
1138,432,9,27441,118,7,16,2003,122,7
939,243,4,9074,99,2,9,2009,21,5
2893,394,3,19549,595,3,45,2009,4,7
2111,157,2,13297,537,2,33,2004,181,3
1619,26,4,13905,165,1,15,2002,171,6
924,249,2,13260,292,6,6,2010,71,6
2311,276,6,8027,588,4,11,2010,32,1
1080,349,2,14850,464,7,49,2001,144,6
2847,100,9,17804,604,7,45,2000,162,6
588,208,6,16365,592,9,1,2021,89,7
2818,225,5,9592,597,6,28,2021,27,6
299,255,9,14384,434,2,7,2018,146,2
269,333,9,1483,332,5,18,2013,36,3
2304,370,8,10248,511,2,11,2009,101,3
1330,91,10,11786,299,4,32,2010,90,1
1336,143,1,28053,357,8,50,2011,24,7
994,293,10,9388,689,10,30,2017,108,7
2864,37,8,16493,684,3,25,2017,192,6
2915,94,5,4790,576,7,15,2018,134,5
1024,443,5,16608,535,2,24,2006,19,1
1691,211,6,14960,643,2,29,2007,51,7
1768,73,1,20770,193,2,50,2018,189,5
1448,223,9,23084,648,3,9,2016,103,5
2644,256,10,303,215,4,48,2004,91,6
946,224,7,8396,621,4,37,2018,179,4
55,63,7,13835,440,10,8,2021,53,7
544,231,7,19828,385,2,28,2015,169,1
1884,448,4,9962,577,4,43,2000,28,7
2747,234,6,9947,78,8,21,2013,11,5
1534,444,10,21709,144,6,25,2021,71,1
2986,447,6,13996,632,5,49,2012,90,7
1099,327,1,269,181,4,3,2003,110,4
1205,71,9,21005,370,3,37,2019,29,4
1264,104,10,13386,468,7,33,2005,4,1
2734,129,7,4788,78,9,27,2014,48,4
379,4,4,3166,437,3,13,2010,146,1
2947,34,7,15400,408,2,47,2011,7,1
2031,379,1,10967,132,6,4,2018,194,1
2891,49,1,6523,158,10,18,2018,55,4
1225,431,5,16021,449,5,13,2017,67,3
836,106,7,14711,590,6,34,2021,156,4
2874,162,10,27331,193,2,9,2018,2,2
166,88,3,11230,496,8,18,2017,87,5
1218,394,7,20997,117,3,25,2010,82,3
1554,390,6,26334,526,3,7,2021,175,4
2673,304,9,2001,651,2,29,2018,174,5
1433,206,10,9469,413,5,20,2011,98,2
1670,169,5,23365,174,8,5,2018,95,3
786,49,2,22709,497,9,21,2016,125,4
412,404,7,18207,359,4,39,2006,154,5
766,353,4,29504,204,1,44,2009,122,3
898,50,2,24328,239,1,1,2002,72,7
2974,427,1,12428,300,10,17,2002,171,5
2029,310,4,11894,306,7,15,2018,108,1
2404,141,4,25361,369,3,47,2002,145,5
2698,382,1,1832,256,9,26,2009,46,5
1696,207,5,1825,318,5,6,2020,35,6
2114,60,3,20746,485,7,26,2021,185,3
2710,319,4,29354,191,10,33,2021,179,7
2867,232,4,24014,519,10,2,2003,79,3
1013,38,1,4060,475,3,30,2013,59,6
1436,113,3,5885,685,8,41,2016,129,4
1054,53,2,9947,574,2,28,2016,14,1
2733,387,2,7287,599,7,21,2000,80,3
2920,107,9,29475,321,5,17,2006,48,6
60,124,5,6966,598,4,37,2003,11,4
1590,343,7,21242,586,1,37,2013,185,7
894,312,3,23592,389,9,42,2001,182,4
1411,418,9,2247,618,6,6,2010,20,5
1585,284,4,19921,420,1,33,2007,85,4
105,88,10,11584,615,9,36,2000,10,6
1748,422,3,19998,507,7,17,2007,61,3
419,63,3,14057,326,7,35,2003,168,6
2809,225,4,19142,224,8,8,2012,36,6
342,225,7,8623,337,10,46,2006,176,5
2186,241,4,4665,650,5,24,2012,83,6
163,258,1,22239,266,7,14,2019,106,6
1548,13,1,23464,230,7,22,2001,9,4
2307,42,2,10159,532,8,33,2016,97,2
2366,133,5,20378,244,4,16,2001,177,7
1732,228,4,8422,211,7,30,2020,11,3
1534,302,5,15631,498,5,29,2009,100,5
2239,155,2,12984,94,10,13,2010,145,6
1895,367,7,29632,612,4,28,2018,31,4
983,326,4,22700,98,2,43,2011,184,4
2182,45,10,19633,629,5,28,2004,155,1
1433,124,8,11925,128,1,25,2006,10,4
2086,402,4,10314,391,7,41,2011,154,2
2172,134,1,11374,497,1,11,2012,51,6
181,346,7,870,304,6,29,2001,91,7
1981,403,6,2661,481,9,12,2013,186,4
1874,86,1,12745,84,6,11,2010,159,7
1186,201,7,6213,558,2,39,2013,158,1
1247,122,1,21873,642,1,16,2005,109,1
917,305,9,4197,602,2,17,2013,94,3
451,69,4,21440,652,1,29,2009,183,1
2186,342,6,13395,140,2,5,2014,153,4
333,213,3,16899,188,6,35,2004,106,5
2928,64,7,26859,540,6,38,2007,77,3
2284,199,7,23199,268,10,45,2011,63,6
45,425,5,16909,400,3,35,2020,74,2
934,318,7,16762,401,1,28,2004,186,5
2732,296,8,15653,572,4,26,2017,35,2
2226,419,2,10094,205,9,48,2008,75,7
1303,386,6,15593,174,3,17,2015,143,6
2567,294,9,21074,668,4,40,2007,43,5
1954,352,9,17120,187,4,25,2015,116,2
1017,208,5,16660,99,7,36,2002,71,2
1661,315,8,25712,248,8,8,2012,3,2
2476,274,10,10261,553,8,47,2000,114,3
2897,21,6,822,289,8,14,2006,161,2
2148,277,1,3181,140,1,46,2012,134,1
2157,273,6,2142,246,1,23,2014,24,6
1213,272,3,4461,115,5,19,2016,122,6
1143,65,7,1243,112,1,26,2012,14,5
2414,74,9,21723,270,7,6,2014,151,3
1296,96,3,29544,681,5,36,2018,171,2
920,352,6,6411,621,3,26,2019,116,1
179,235,10,9739,526,6,2,2005,79,2
640,167,4,16528,408,4,31,2002,67,1
1034,157,4,2713,481,10,15,2019,84,6
970,6,6,20659,684,8,15,2017,123,7
1151,172,5,15147,686,7,1,2010,18,6
2722,290,6,8527,610,4,39,2006,6,5
1924,338,1,6174,208,7,20,2018,4,7
2338,15,4,17638,535,5,12,2015,114,3
2929,57,4,571,107,9,3,2001,92,4
1812,74,6,8721,610,3,50,2008,24,3
1889,342,6,1205,107,5,4,2005,54,6
53,216,7,8623,519,7,34,2007,185,3
2834,352,2,5011,492,6,45,2005,87,3
2749,195,1,13408,387,7,7,2010,66,6
429,314,9,23418,76,3,37,2002,33,4
1278,318,8,19700,644,10,27,2003,119,7
1742,216,3,20649,656,3,47,2004,155,5
2935,50,3,8669,271,8,14,2012,8,5
2753,246,7,1375,115,10,34,2003,75,2
740,188,10,28909,438,3,44,2001,187,5
1727,85,1,5194,157,5,44,2001,160,2
82,287,4,17406,538,5,28,2011,45,3
383,290,3,23372,388,10,4,2011,158,2
2484,104,7,17961,584,2,14,2016,33,4
99,1,6,19850,483,5,47,2021,20,6
1781,28,8,15635,192,4,13,2015,200,4
2662,41,8,282,199,8,40,2018,63,1
1950,175,4,3427,344,9,16,2019,132,4
2049,138,4,1775,297,6,39,2004,152,7
1164,161,3,27527,402,8,9,2003,64,1
2818,151,9,16452,218,4,25,2016,19,7
388,99,9,4090,346,4,26,2004,34,2
2113,370,1,19321,642,5,30,2009,132,5
2739,219,1,14660,540,5,36,2013,199,3
1090,416,8,29712,370,5,42,2017,6,5
670,153,4,759,513,5,43,2005,194,2
2682,47,2,23582,486,3,20,2011,113,1
24,111,4,744,427,7,10,2009,70,4
2686,44,9,3861,137,8,37,2014,36,5
2551,333,7,8496,262,10,47,2013,39,5
2761,291,9,17082,193,6,33,2018,111,3
1313,235,10,21715,414,8,39,2018,15,3
2210,316,10,7570,264,4,29,2015,9,6
1368,69,5,14792,473,6,11,2006,70,5
1198,65,2,23169,125,2,2,2015,128,1
817,353,6,25475,331,10,44,2002,2,6
1841,358,4,3661,484,2,17,2006,59,3
346,249,6,18464,326,7,18,2018,8,1
2136,408,5,17298,262,3,34,2007,81,5
608,164,1,23141,508,8,44,2010,90,2
2962,7,10,29417,490,6,31,2019,133,5
604,255,1,1932,694,4,14,2011,104,6
873,114,10,21550,591,1,32,2021,2,3
2890,161,4,3642,233,8,21,2011,93,2
2496,161,3,7956,306,2,29,2014,20,5
2728,33,9,13521,418,7,6,2004,149,6
1468,147,4,11486,508,3,39,2002,170,4
165,339,3,28144,366,10,32,2010,135,2
697,215,7,16014,356,6,7,2001,90,1
1120,277,9,21801,207,7,46,2016,161,4
307,289,10,22437,314,5,13,2018,163,7
2017,371,1,29584,562,9,1,2010,168,3
1910,18,10,4867,632,10,12,2006,161,6
200,89,4,8701,614,4,8,2005,32,1
51,316,2,2625,148,3,10,2004,135,5
1328,363,9,12566,400,7,18,2016,111,6
299,67,5,23358,680,7,35,2013,105,4
2158,62,8,28678,259,4,24,2019,40,6
434,316,2,2366,120,9,7,2012,175,2
2426,268,2,20497,132,4,27,2018,85,1
1623,412,8,13208,325,6,23,2016,35,5
2312,224,2,4727,403,10,44,2006,189,5
903,164,4,25212,391,9,9,2016,161,6
551,411,10,29467,555,4,48,2013,81,6
2996,387,7,25704,123,7,8,2013,146,7
2279,49,5,6003,555,9,10,2000,165,4
2852,171,8,27988,282,3,13,2016,9,6
719,407,10,13950,121,5,35,2018,68,2
2404,266,3,7699,411,5,5,2012,4,2
1021,428,5,21826,170,6,48,2012,116,5
52,90,8,20261,240,7,23,2001,93,4
531,168,6,9584,450,4,12,2004,38,6
140,378,7,18186,378,10,11,2019,178,2
2385,417,3,8479,78,2,17,2002,71,1
135,186,9,20826,295,8,2,2007,4,1
2553,65,6,28475,393,9,2,2009,59,1
571,399,2,18139,677,4,46,2015,34,2
2504,123,2,339,147,10,47,2004,99,6
2610,323,5,28246,633,1,42,2001,58,5
22,324,7,24843,672,3,6,2013,33,2
1468,181,8,16207,330,6,9,2018,94,5
2430,203,10,10038,574,6,1,2011,193,1
104,169,10,21241,121,1,3,2004,45,1
2813,365,9,20381,583,6,16,2007,18,3
1501,55,5,29140,154,9,36,2003,151,7
465,278,10,20059,269,1,18,2008,106,6
926,433,9,1986,165,6,18,2001,52,5
2562,200,7,14108,295,1,16,2013,177,5
522,178,1,105,270,9,21,2009,187,2
2379,155,6,15226,285,2,27,2013,197,3
2891,143,1,28023,371,2,18,2010,26,5
732,239,8,14165,377,3,6,2000,187,7
384,391,4,5352,472,6,32,2014,66,2
2324,432,8,4859,539,9,28,2007,140,3
102,337,10,1250,175,5,7,2017,135,6
599,15,3,26215,559,3,35,2010,61,1
72,406,3,23925,470,4,46,2013,10,6
2672,77,7,19030,468,10,48,2007,154,7
1514,78,2,4782,216,3,38,2018,45,7
2789,239,3,19714,80,9,42,2012,9,7
1873,145,2,4672,682,4,25,2000,1,1
1876,234,10,18469,179,2,4,2017,19,4
2848,131,9,26082,148,7,6,2004,128,2
291,369,10,27153,507,3,47,2019,1,2
2205,253,2,27088,423,8,34,2012,33,7
2414,1,9,29482,520,10,11,2019,37,5
920,203,2,18245,302,4,36,2001,132,4
1873,204,6,13185,413,9,48,2018,34,2
2012,407,2,19617,280,7,32,2000,174,3
70,378,8,13547,598,3,6,2005,52,7
1270,319,2,710,435,7,3,2018,148,3
2568,46,2,4481,400,10,27,2007,187,4
2736,237,4,11460,310,2,44,2012,82,5
1815,157,6,27511,406,10,19,2004,14,5
1319,114,2,21187,119,3,38,2017,145,5
1354,205,9,28618,265,7,13,2007,117,3
1326,80,6,28032,287,3,4,2015,170,7
2464,143,6,17178,178,9,29,2005,160,3
1856,267,1,26471,430,5,22,2010,158,5
2247,244,3,6544,109,10,18,2001,55,5
2344,39,10,29225,168,1,36,2018,20,6
1713,94,7,19934,487,6,15,2004,27,1
828,386,1,21523,80,2,28,2005,187,1
1470,73,6,26117,384,5,23,2011,24,4
1821,273,10,6154,599,2,40,2013,154,5
1204,122,7,26422,228,3,26,2011,149,4
2603,87,2,9446,103,2,43,2016,30,2
69,97,8,24207,281,7,1,2017,27,3
2901,13,9,13459,619,6,19,2004,169,7
90,66,3,11068,320,7,38,2012,114,2
358,180,10,19271,148,4,6,2004,57,5
1591,275,6,11563,605,5,40,2008,58,4
1135,45,1,1230,458,1,37,2005,27,7
164,11,4,16373,620,4,24,2015,170,7
968,350,1,19021,240,3,23,2009,105,6
203,198,9,7335,228,4,4,2001,134,3
2509,267,6,4828,237,9,23,2000,119,1
2363,11,5,14452,615,7,7,2002,42,1
1828,324,8,6671,427,7,44,2003,127,2
2493,386,10,24817,201,10,49,2013,67,6
2867,207,8,3448,467,6,44,2011,198,6
1195,173,4,12627,670,4,29,2008,67,4
2354,62,5,4817,479,8,36,2009,56,6
1306,117,6,21495,290,10,29,2010,75,3
808,371,4,8004,488,4,48,2001,58,4
2088,20,4,11026,294,7,21,2007,11,2
1544,427,5,19154,320,2,6,2003,2,7
1114,210,1,21341,650,8,32,2021,147,4
1261,36,5,23352,472,10,42,2012,35,6
569,187,5,28429,189,9,15,2012,142,6
2957,420,5,12764,526,3,3,2003,168,7
848,104,3,29766,127,9,27,2020,80,7
201,162,2,6554,349,6,37,2004,150,1
1877,33,7,846,352,9,27,2010,22,7
1029,170,4,25229,249,10,48,2012,179,5
397,301,2,29179,540,6,11,2000,99,3
2220,281,7,10782,691,1,39,2015,173,2
48,122,8,15428,208,8,8,2008,86,6
1095,139,7,4775,347,7,28,2002,140,3
115,11,6,18225,484,6,42,2015,166,3
435,43,6,17446,472,1,36,2000,87,5
342,2,5,19756,512,1,5,2003,24,6
1774,92,4,10317,473,9,33,2004,136,1
1031,288,4,27234,153,3,11,2001,10,4
1061,399,2,22664,427,9,9,2009,75,2
2725,44,3,14129,183,8,15,2005,181,4
647,98,9,3340,134,1,41,2018,191,2
2671,264,2,25178,489,4,36,2021,75,2
1145,77,4,6389,78,3,47,2019,147,1
1837,281,5,27843,125,10,27,2012,142,1
2135,342,1,27515,265,8,33,2002,122,2
2605,107,4,22865,443,4,3,2010,159,1
180,275,3,1380,103,9,35,2004,101,5
2242,206,9,3869,119,5,31,2002,28,3
315,414,1,296,89,10,36,2016,74,4
612,306,7,25802,300,2,12,2013,151,7
2730,223,7,16294,327,4,19,2014,2,5
2881,333,8,11378,590,3,20,2006,107,6
755,288,4,23193,571,8,38,2005,199,5
2292,366,1,296,277,10,50,2001,44,6
373,359,6,17912,130,7,1,2018,55,3
1592,239,4,29697,268,4,48,2004,134,6
93,225,6,13093,373,10,21,2009,94,2
2126,291,10,23110,267,1,38,2004,151,2
2401,350,9,27530,461,9,50,2007,147,5
189,378,2,15461,646,7,17,2016,34,5
1692,359,3,12905,289,10,24,2017,72,3
2740,407,6,27170,357,7,26,2005,192,2
606,335,1,16634,470,10,44,2004,131,7
2165,26,1,6032,215,4,4,2005,21,5
153,196,6,19096,100,8,11,2014,133,4
1145,99,10,9251,198,6,30,2004,159,3
259,17,4,8035,395,3,49,2013,29,2
424,107,4,3072,516,10,34,2008,116,1
1219,446,1,22342,459,8,16,2013,2,5
2989,185,1,9124,87,7,6,2002,145,7
1442,373,7,2760,538,9,46,2005,165,6
2877,409,10,11888,441,8,25,2006,89,6
1985,26,1,27744,625,10,2,2000,114,4
2830,159,3,24260,675,9,5,2008,194,3
1842,438,10,16058,595,10,8,2001,22,1
2875,57,3,4945,209,4,3,2019,111,7
2586,315,2,2633,615,6,20,2021,150,7
2840,424,9,8306,349,6,13,2010,181,3
1432,192,7,24282,420,7,21,2020,89,5
492,388,8,26187,410,4,27,2001,5,2
2694,341,7,22107,98,6,3,2021,60,4
403,348,9,4221,595,6,18,2009,122,2
2635,313,2,15867,158,5,36,2014,74,1
1596,359,9,14864,220,7,5,2009,167,3
1818,409,5,3851,475,8,3,2015,117,1
2938,178,4,5676,210,7,44,2014,71,2
111,80,2,3874,119,8,8,2015,192,7
2813,431,10,16921,318,8,3,2019,135,1
1731,44,1,27667,120,6,36,2016,134,3
2068,306,3,19972,438,9,9,2007,86,5
237,433,8,9987,549,6,41,2003,68,6
321,21,7,26383,487,10,47,2002,185,3
2134,84,2,1372,550,4,4,2014,29,7
998,32,10,24097,595,7,50,2021,8,6
1208,135,10,9691,481,7,25,2017,21,1
1342,402,8,29080,527,4,3,2001,145,1
1271,427,7,12040,364,10,25,2011,187,5
914,202,3,2813,557,4,26,2011,19,3
1500,32,1,4638,602,1,37,2012,63,7
1781,363,7,24136,684,4,44,2010,192,2
162,172,9,18867,337,8,23,2003,76,4
1711,161,5,23717,296,1,39,2007,189,5
1305,278,5,25586,403,9,1,2018,18,4
1348,275,3,10118,466,2,48,2012,120,4
890,243,1,23455,558,3,45,2005,166,3
1932,418,10,6966,513,1,6,2015,149,3
1276,408,3,17103,199,9,33,2020,33,2
364,271,3,28839,151,9,28,2004,173,1
875,301,1,26588,171,10,44,2017,53,4
75,355,4,2208,385,5,22,2010,142,5
782,111,8,17135,488,2,36,2007,182,1
320,172,2,27401,619,6,46,2013,199,7
2544,413,1,8792,644,8,36,2002,89,6
725,231,9,13658,272,7,10,2016,125,2
101,426,8,20424,493,2,1,2001,162,7
2625,59,8,14481,140,5,33,2003,119,7
687,31,1,2603,81,9,11,2012,47,7
1216,42,10,25308,667,3,5,2001,52,1
471,297,1,9544,478,8,22,2001,200,6
2721,23,6,9520,362,5,38,2007,110,3
1315,45,6,18596,182,2,42,2010,154,7
1013,96,10,27888,513,7,18,2013,54,2
2702,303,8,18113,642,7,39,2009,126,5
1981,138,2,18141,96,6,24,2005,11,1
2735,269,4,23500,166,1,33,2012,74,1
326,191,8,16670,584,6,50,2019,143,4
1343,350,8,24515,213,8,42,2003,133,3
91,414,10,7241,463,5,36,2015,67,6
1662,376,2,25890,525,6,6,2011,125,3
1757,350,8,11524,615,10,23,2001,178,3
1601,347,10,9045,507,8,15,2014,65,3
112,441,2,9434,590,3,49,2019,180,4
2114,271,9,1085,231,5,13,2011,134,6
1794,63,2,10827,244,4,33,2001,86,3
370,4,4,15284,201,10,27,2019,171,1
416,251,4,16266,514,7,25,2008,71,7
2470,287,7,12545,683,4,8,2017,88,6
1039,219,8,17965,393,10,30,2005,155,6
669,209,5,15975,427,4,43,2013,86,5
2386,222,9,1258,491,5,15,2005,81,7
2070,300,5,4108,101,9,7,2001,36,6
1419,224,7,786,257,10,14,2005,30,1
2637,85,3,16488,119,9,12,2001,13,2
2747,423,3,3891,109,3,47,2007,74,6
549,423,8,3567,655,4,10,2021,83,5
1960,326,1,14789,349,6,47,2014,35,6
2629,286,2,22705,236,9,13,2019,88,5
1269,447,1,25456,274,1,11,2009,144,1
192,349,1,32,370,4,10,2013,5,4
1708,376,10,16359,193,6,27,2013,131,7
356,54,10,23642,401,3,46,2011,93,1
1427,304,6,163,415,7,35,2021,7,7
1306,315,9,19870,281,9,43,2004,85,5
1207,440,1,12184,272,10,34,2018,43,2
135,297,4,15405,665,4,10,2016,28,6
2234,229,9,1095,661,2,20,2016,180,3
1456,259,8,27827,614,9,37,2003,122,5
1858,279,8,1473,224,2,34,2010,95,4
1860,11,2,4899,160,7,21,2003,35,2
1884,249,5,2045,366,8,20,2003,127,2
2609,238,2,8239,602,5,39,2001,101,5
1890,421,7,10568,284,4,44,2004,134,2
1514,320,1,7055,78,6,29,2014,185,7
1372,282,10,14164,527,10,30,2019,48,3
1547,282,6,17097,89,5,5,2002,192,7
1167,132,1,16530,387,2,10,2001,158,5
2379,181,2,19483,675,3,17,2012,13,2
750,56,9,2001,600,10,49,2001,67,4
1901,149,5,4627,437,7,10,2011,162,6
214,201,10,24266,142,8,15,2002,171,5
1286,390,8,13188,450,10,28,2016,192,3
1791,222,3,19389,108,8,7,2006,198,4
1535,57,6,16636,349,5,35,2021,151,3
1531,425,4,29547,613,9,30,2006,24,5
2080,22,7,4057,518,3,28,2010,119,2
1158,34,8,24551,197,5,47,2014,147,5
2620,206,9,21987,524,6,20,2010,59,4
624,148,5,26110,481,3,2,2013,115,5
1557,370,4,19252,638,7,16,2008,56,4
1764,90,3,13521,455,2,16,2009,177,2
1410,190,2,25004,313,8,45,2013,150,4
2573,38,1,4051,406,6,38,2010,64,4
803,73,7,29148,630,4,16,2016,77,2
223,356,7,28733,649,8,37,2007,70,4
1082,277,2,9863,499,1,30,2003,141,2
743,195,1,3615,618,1,40,2018,48,4
890,379,2,14354,480,10,13,2008,143,1
671,29,9,4625,449,3,15,2019,12,3
1354,187,8,6503,662,2,46,2009,188,1
2362,360,1,5696,578,10,25,2002,107,5
519,273,9,29992,607,10,24,2008,141,3
1228,157,8,24104,112,9,4,2013,159,2
2946,186,5,3370,399,10,20,2011,175,3
1617,178,1,17082,148,7,7,2021,28,7
1832,23,5,25310,546,1,46,2016,91,4
1516,271,8,13243,311,6,29,2000,68,2
485,44,8,18368,447,3,24,2014,156,6
303,13,8,8323,242,1,41,2008,187,3
2679,399,6,15724,641,8,16,2000,67,1
1349,401,1,9500,481,9,36,2015,184,1
919,127,1,13235,164,4,29,2007,17,5
1658,205,3,6877,355,5,25,2008,175,6
2837,207,6,24912,359,5,48,2000,157,2
2194,222,9,25824,264,2,1,2001,87,7
869,145,6,15546,657,2,1,2016,195,4
1207,139,6,2112,624,6,16,2006,90,4
2792,193,6,29922,154,7,24,2008,134,4
254,218,6,26824,447,10,31,2002,6,5
1723,135,6,11113,700,7,3,2000,173,7
2746,93,9,16904,379,5,16,2015,83,1
1322,339,4,21664,440,2,3,2010,105,6
2668,295,9,3976,585,1,8,2001,86,7
400,90,8,6983,364,8,19,2015,175,7
1170,394,10,23142,186,3,13,2015,178,5
447,393,3,18909,684,1,29,2004,148,7
994,142,8,9633,447,9,9,2013,121,2
2795,170,2,2999,555,8,21,2010,198,6
2017,28,8,11278,502,10,16,2017,48,6
2105,146,10,3174,148,2,49,2008,77,1
1404,233,6,3076,244,4,24,2007,46,5
1184,156,10,4098,160,2,41,2010,10,1
2092,24,6,1666,87,7,46,2018,37,7
237,333,8,22842,589,4,27,2019,196,7
2215,184,5,19027,644,10,42,2013,90,4
2700,318,9,13698,542,10,42,2001,117,2
11,112,2,14130,661,7,28,2001,186,3
2740,70,7,28789,448,2,16,2003,178,5
2088,406,8,27058,550,7,29,2021,132,1
1029,321,5,20874,540,2,27,2016,56,6
1024,212,10,23148,481,6,42,2005,123,2
430,254,3,12733,413,6,7,2013,84,4
1419,387,1,12095,204,6,35,2009,182,7
978,274,1,10747,528,9,39,2004,45,2
240,277,2,21054,371,3,42,2012,118,2
2292,365,2,25981,393,10,17,2014,108,4
1651,49,5,27240,268,1,22,2000,93,1
2491,176,6,12235,200,9,12,2018,54,2
151,92,4,21441,428,6,18,2011,198,6
2852,152,10,18588,137,6,45,2019,1,4
227,218,4,22759,533,7,19,2001,40,3
1104,255,6,29081,538,4,48,2010,66,5
2845,293,6,13610,700,10,31,2009,172,4
536,286,8,26324,299,8,36,2001,199,7
1945,357,10,19606,293,7,20,2003,196,5
2047,96,6,6487,482,7,31,2012,41,3
789,291,6,1115,332,8,18,2016,114,6
2133,334,10,24885,567,5,44,2015,170,1
2854,303,2,20189,326,4,13,2015,91,7
1049,34,10,9801,393,10,41,2007,86,1
2689,31,10,1105,402,4,19,2004,93,6
1504,161,4,7818,168,6,30,2021,83,3
2350,126,6,452,141,5,33,2015,55,3
2758,414,8,18675,451,5,5,2010,91,7
475,230,7,28052,226,4,9,2016,119,4
2883,334,3,17640,241,6,6,2019,97,3
1938,112,5,20352,698,9,14,2000,97,7
2964,317,8,12900,422,1,35,2006,163,4
1959,95,5,2157,423,10,24,2006,123,6
861,230,2,2661,405,3,20,2000,129,2
2947,105,2,27627,301,7,18,2011,184,6
1758,307,3,1551,354,1,28,2014,139,5
1160,335,9,11780,186,2,38,2018,16,3
1453,450,2,26423,537,9,37,2008,112,3
2650,413,3,5386,270,8,15,2017,148,2
2916,320,4,27718,123,1,5,2002,135,4
2327,50,5,12597,664,5,27,2004,123,6
761,227,1,14171,564,3,1,2012,180,3
2398,176,6,16730,471,2,18,2012,196,5
1559,102,1,23954,438,10,34,2000,20,2
1880,426,3,9540,528,6,11,2019,130,3
770,101,6,5840,307,6,14,2010,8,6
471,284,1,26655,530,2,5,2004,166,7
1722,231,9,4603,448,10,47,2010,73,1
2856,28,2,22847,269,9,25,2008,63,3
2159,9,3,24412,243,3,37,2021,138,5
1936,358,9,5380,611,6,19,2004,143,7
2100,414,4,12896,145,5,33,2016,181,3
24,437,10,6308,303,8,33,2005,194,2
1658,399,8,4888,482,1,42,2012,161,3
1692,124,3,2573,663,1,33,2014,171,5
1179,148,4,15976,322,7,43,2004,96,2
555,288,2,9795,679,3,9,2010,186,2
447,7,10,7049,114,1,36,2014,111,3
1141,46,3,19584,618,7,42,2012,176,3
647,159,1,6624,338,4,36,2021,128,5
445,405,5,9645,296,10,30,2002,118,5
1572,277,7,6767,294,3,35,2007,136,4
479,60,5,12995,293,5,20,2004,150,3
398,10,4,22675,552,9,46,2015,40,2
1370,185,4,10836,323,2,20,2019,6,3
1153,304,2,358,128,4,17,2002,149,5
1059,307,5,2730,257,3,21,2019,24,5
2479,366,1,2870,503,9,8,2008,172,4
2172,143,1,14725,325,7,41,2003,199,4
1330,352,4,4722,286,9,29,2007,5,1
2827,42,10,24431,604,2,25,2006,11,1
1858,174,8,24607,372,10,38,2001,146,7
360,340,4,12670,531,4,18,2004,171,5
2686,204,5,19490,144,3,18,2006,57,1
2927,136,5,23926,662,9,9,2012,56,2
1953,365,5,26272,652,3,49,2016,176,2
2399,30,10,11395,77,2,37,2020,12,7
1586,220,1,3440,692,8,12,2018,56,3
2112,85,10,6147,416,8,23,2020,98,5
827,401,5,2245,273,4,22,2007,180,6
1712,250,3,21713,614,8,38,2007,9,3
334,166,8,10325,357,5,34,2002,148,1
13,80,6,7822,308,4,46,2020,107,1
75,348,10,15224,363,8,42,2014,149,5
2206,20,4,16139,163,9,23,2008,192,1
29,326,10,25056,655,8,18,2016,89,7
2104,238,3,6737,442,1,36,2005,66,1
410,369,10,25761,211,8,16,2000,158,4
1089,420,9,29179,647,5,7,2004,63,6
424,144,4,24552,596,10,39,2009,76,6
2419,22,7,15008,203,6,10,2017,138,2
2834,36,3,29628,621,1,14,2012,179,1
1527,217,10,20559,626,4,8,2014,152,2
1495,259,6,18826,647,7,33,2002,53,3
1204,196,4,5077,606,8,26,2021,137,4
1904,19,2,6058,378,6,10,2006,3,5
746,246,3,2417,78,8,31,2020,170,5
2059,222,2,9251,671,8,32,2015,26,3
1059,25,8,1724,279,6,21,2013,63,7
1850,238,1,9346,221,6,17,2014,184,7
1242,397,10,1708,469,10,28,2010,66,7
2860,183,10,22165,533,4,5,2003,8,3
2285,196,10,29680,554,10,14,2003,152,7
2731,211,5,8857,126,9,38,2021,17,1
928,403,1,8988,323,1,4,2018,135,1
2003,266,7,755,200,3,35,2008,94,1
114,249,1,10984,155,10,30,2010,23,4
428,450,8,23532,229,1,19,2011,25,7
677,450,10,3105,286,6,4,2013,26,5
428,365,3,28764,528,9,40,2019,40,2
2194,440,5,471,636,4,2,2002,143,6
2779,311,7,21403,436,5,26,2021,77,4
892,447,4,25919,242,8,29,2003,18,5
2422,70,2,3496,484,7,18,2002,68,3
442,106,5,20823,549,10,45,2006,75,4
751,236,1,26296,569,5,44,2005,45,3
1903,430,5,12541,125,8,18,2011,40,2
2299,26,6,24358,131,10,29,2011,30,2
327,282,3,22621,322,4,45,2000,52,4
749,271,4,11464,112,3,34,2021,52,1
725,169,10,17691,321,4,34,2019,120,7
2537,181,5,263,612,2,49,2012,200,1
1735,115,2,1547,151,4,30,2011,136,7
671,193,1,2643,87,1,44,2005,141,5
2693,100,7,24182,118,7,17,2014,137,6
1822,278,6,5116,570,4,17,2003,164,6
2064,317,10,3878,199,10,23,2011,180,7
2710,59,5,10750,645,9,15,2006,112,2
1610,284,8,9502,169,1,18,2018,79,3
2509,246,5,5405,370,9,29,2001,13,4
2560,445,6,16615,625,3,26,2014,156,6
495,133,2,6669,614,7,42,2005,69,3
1446,167,9,11504,188,9,7,2014,70,7
830,281,10,1871,258,3,22,2012,84,5
778,31,7,16831,508,8,50,2009,131,1
94,287,8,11230,332,1,32,2018,173,4
1415,172,2,24819,286,8,27,2007,29,5
